frame_id,scenario,timestamp,detection_latency_ms,fps,object_count
100,S5,2026-06-09T15:00:41.359Z,24.46,30.1,3
101,S5,2026-06-09T15:00:41.392Z,24.45,30.1,3
102,S5,2026-06-09T15:00:41.425Z,24.43,30.1,3
103,S5,2026-06-09T15:00:41.459Z,24.28,30.1,3
104,S5,2026-06-09T15:00:41.492Z,23.49,30.0,3
105,S5,2026-06-09T15:00:41.525Z,24.44,30.0,3
106,S5,2026-06-09T15:00:41.559Z,23.27,30.0,3
107,S5,2026-06-09T15:00:41.592Z,24.41,30.0,3
108,S5,2026-06-09T15:00:41.625Z,24.54,30.0,3
109,S5,2026-06-09T15:00:41.659Z,23.67,30.0,3
110,S5,2026-06-09T15:00:41.692Z,24.55,30.0,3
111,S5,2026-06-09T15:00:41.725Z,24.56,30.0,3
112,S5,2026-06-09T15:00:41.759Z,24.54,30.0,3
113,S5,2026-06-09T15:00:41.792Z,24.48,30.0,3
114,S5,2026-06-09T15:00:41.825Z,24.42,30.0,3
115,S5,2026-06-09T15:00:41.859Z,23.41,30.0,3
116,S5,2026-06-09T15:00:41.892Z,23.45,30.0,3
117,S5,2026-06-09T15:00:41.925Z,24.42,30.0,3
118,S5,2026-06-09T15:00:41.959Z,23.50,30.0,3
119,S5,2026-06-09T15:00:41.992Z,24.55,30.0,3
120,S5,2026-06-09T15:00:42.026Z,24.45,30.0,3
121,S5,2026-06-09T15:00:42.059Z,24.52,30.0,3
122,S5,2026-06-09T15:00:42.092Z,24.43,30.0,3
123,S5,2026-06-09T15:00:42.125Z,24.44,30.0,3
124,S5,2026-06-09T15:00:42.159Z,23.34,30.0,3
125,S5,2026-06-09T15:00:42.192Z,24.55,30.0,3
126,S5,2026-06-09T15:00:42.226Z,24.44,30.0,3
127,S5,2026-06-09T15:00:42.259Z,24.38,30.0,3
128,S5,2026-06-09T15:00:42.292Z,23.48,30.0,3
129,S5,2026-06-09T15:00:42.326Z,24.48,30.0,3
130,S5,2026-06-09T15:00:42.359Z,23.71,30.0,3
131,S5,2026-06-09T15:00:42.392Z,23.95,30.0,3
132,S5,2026-06-09T15:00:42.425Z,23.30,30.0,3
133,S5,2026-06-09T15:00:42.462Z,27.94,30.0,3
134,S5,2026-06-09T15:00:42.492Z,24.59,30.0,3
135,S5,2026-06-09T15:00:42.526Z,24.35,30.0,3
136,S5,2026-06-09T15:00:42.559Z,24.38,30.0,3
137,S5,2026-06-09T15:00:42.592Z,24.57,30.0,3
138,S5,2026-06-09T15:00:42.626Z,24.57,30.0,3
139,S5,2026-06-09T15:00:42.659Z,24.48,30.0,3
140,S5,2026-06-09T15:00:42.692Z,24.43,30.0,3
141,S5,2026-06-09T15:00:42.726Z,24.38,30.0,3
142,S5,2026-06-09T15:00:42.759Z,23.32,30.0,3
143,S5,2026-06-09T15:00:42.792Z,24.42,30.0,3
144,S5,2026-06-09T15:00:42.826Z,23.42,30.0,3
145,S5,2026-06-09T15:00:42.859Z,24.47,30.0,3
146,S5,2026-06-09T15:00:42.892Z,24.45,30.0,3
147,S5,2026-06-09T15:00:42.926Z,24.45,30.0,3
148,S5,2026-06-09T15:00:42.959Z,24.47,30.0,3
149,S5,2026-06-09T15:00:42.992Z,24.35,30.0,3
150,S5,2026-06-09T15:00:43.026Z,23.30,30.0,3
151,S5,2026-06-09T15:00:43.059Z,23.31,30.0,3
152,S5,2026-06-09T15:00:43.092Z,24.52,30.0,3
153,S5,2026-06-09T15:00:43.126Z,23.24,30.0,3
154,S5,2026-06-09T15:00:43.159Z,23.18,30.0,3
155,S5,2026-06-09T15:00:43.192Z,24.51,30.0,3
156,S5,2026-06-09T15:00:43.226Z,24.46,30.0,3
157,S5,2026-06-09T15:00:43.259Z,24.55,30.0,3
158,S5,2026-06-09T15:00:43.292Z,23.33,30.0,3
159,S5,2026-06-09T15:00:43.326Z,23.25,30.0,3
160,S5,2026-06-09T15:00:43.359Z,23.23,30.0,3
161,S5,2026-06-09T15:00:43.392Z,23.56,30.0,3
162,S5,2026-06-09T15:00:43.426Z,23.53,30.0,3
163,S5,2026-06-09T15:00:43.459Z,24.40,30.0,3
164,S5,2026-06-09T15:00:43.493Z,24.56,30.0,3
165,S5,2026-06-09T15:00:43.526Z,24.45,30.0,3
166,S5,2026-06-09T15:00:43.559Z,23.54,30.0,3
167,S5,2026-06-09T15:00:43.592Z,24.38,30.0,3
168,S5,2026-06-09T15:00:43.626Z,23.43,30.0,3
169,S5,2026-06-09T15:00:43.659Z,24.85,30.0,3
170,S5,2026-06-09T15:00:43.692Z,25.89,30.0,3
171,S5,2026-06-09T15:00:43.726Z,23.37,30.0,3
172,S5,2026-06-09T15:00:43.759Z,24.55,30.0,3
173,S5,2026-06-09T15:00:43.792Z,24.37,30.0,3
174,S5,2026-06-09T15:00:43.826Z,24.39,30.0,3
175,S5,2026-06-09T15:00:43.859Z,23.44,30.0,3
176,S5,2026-06-09T15:00:43.892Z,24.38,30.0,3
177,S5,2026-06-09T15:00:43.926Z,24.74,30.0,3
178,S5,2026-06-09T15:00:43.959Z,23.92,30.0,3
179,S5,2026-06-09T15:00:43.992Z,24.49,30.0,3
180,S5,2026-06-09T15:00:44.026Z,24.44,30.0,3
181,S5,2026-06-09T15:00:44.059Z,24.51,30.0,3
182,S5,2026-06-09T15:00:44.092Z,24.39,30.0,3
183,S5,2026-06-09T15:00:44.126Z,24.52,30.0,3
184,S5,2026-06-09T15:00:44.159Z,23.37,30.0,3
185,S5,2026-06-09T15:00:44.193Z,24.38,30.0,3
186,S5,2026-06-09T15:00:44.226Z,23.40,30.0,3
187,S5,2026-06-09T15:00:44.259Z,24.41,30.0,3
188,S5,2026-06-09T15:00:44.293Z,23.28,30.0,3
189,S5,2026-06-09T15:00:44.326Z,24.29,30.0,3
190,S5,2026-06-09T15:00:44.359Z,24.48,30.0,3
191,S5,2026-06-09T15:00:44.393Z,24.57,30.0,3
192,S5,2026-06-09T15:00:44.426Z,23.39,30.0,3
193,S5,2026-06-09T15:00:44.459Z,24.47,30.0,3
194,S5,2026-06-09T15:00:44.493Z,24.57,30.0,3
195,S5,2026-06-09T15:00:44.526Z,24.45,30.0,3
196,S5,2026-06-09T15:00:44.559Z,23.38,30.0,3
197,S5,2026-06-09T15:00:44.593Z,23.43,30.0,3
198,S5,2026-06-09T15:00:44.626Z,24.43,30.0,3
199,S5,2026-06-09T15:00:44.659Z,23.40,30.0,3
200,S5,2026-06-09T15:00:44.693Z,24.47,30.0,3
201,S5,2026-06-09T15:00:44.726Z,24.48,30.0,3
202,S5,2026-06-09T15:00:44.759Z,24.38,30.0,3
203,S5,2026-06-09T15:00:44.793Z,24.71,30.0,3
204,S5,2026-06-09T15:00:44.826Z,24.54,30.0,3
205,S5,2026-06-09T15:00:44.859Z,24.77,30.0,3
206,S5,2026-06-09T15:00:44.893Z,24.51,30.0,3
207,S5,2026-06-09T15:00:44.926Z,24.55,30.0,3
208,S5,2026-06-09T15:00:44.959Z,24.46,30.0,3
209,S5,2026-06-09T15:00:44.993Z,24.49,30.0,3
210,S5,2026-06-09T15:00:45.026Z,23.38,30.0,3
211,S5,2026-06-09T15:00:45.059Z,24.35,30.0,3
212,S5,2026-06-09T15:00:45.093Z,23.41,30.0,3
213,S5,2026-06-09T15:00:45.126Z,24.38,30.0,3
214,S5,2026-06-09T15:00:45.159Z,23.25,30.0,3
215,S5,2026-06-09T15:00:45.193Z,23.34,30.0,3
216,S5,2026-06-09T15:00:45.226Z,24.38,30.0,3
217,S5,2026-06-09T15:00:45.259Z,24.37,30.0,3
218,S5,2026-06-09T15:00:45.293Z,24.47,30.0,3
219,S5,2026-06-09T15:00:45.326Z,24.59,30.0,3
220,S5,2026-06-09T15:00:45.359Z,23.59,30.0,3
221,S5,2026-06-09T15:00:45.396Z,26.64,30.0,3
222,S5,2026-06-09T15:00:45.426Z,23.39,30.0,3
223,S5,2026-06-09T15:00:45.459Z,23.37,30.0,3
224,S5,2026-06-09T15:00:45.493Z,24.57,30.0,3
225,S5,2026-06-09T15:00:45.526Z,24.46,30.0,3
226,S5,2026-06-09T15:00:45.559Z,24.40,30.0,3
227,S5,2026-06-09T15:00:45.593Z,24.54,30.0,3
228,S5,2026-06-09T15:00:45.626Z,24.48,30.0,3
229,S5,2026-06-09T15:00:45.659Z,23.36,30.0,3
230,S5,2026-06-09T15:00:45.693Z,23.47,30.0,3
231,S5,2026-06-09T15:00:45.726Z,23.31,30.0,3
232,S5,2026-06-09T15:00:45.759Z,24.39,30.0,3
233,S5,2026-06-09T15:00:45.793Z,24.27,30.0,3
234,S5,2026-06-09T15:00:45.826Z,24.58,30.0,3
235,S5,2026-06-09T15:00:45.860Z,24.47,30.0,3
236,S5,2026-06-09T15:00:45.893Z,23.32,30.0,3
237,S5,2026-06-09T15:00:45.926Z,23.34,30.0,3
238,S5,2026-06-09T15:00:45.960Z,24.46,30.0,3
239,S5,2026-06-09T15:00:45.993Z,23.43,30.0,4
240,S5,2026-06-09T15:00:46.026Z,23.45,30.0,4
241,S5,2026-06-09T15:00:46.060Z,24.49,30.0,4
242,S5,2026-06-09T15:00:46.093Z,24.37,30.0,4
243,S5,2026-06-09T15:00:46.126Z,23.70,30.0,4
244,S5,2026-06-09T15:00:46.160Z,24.48,30.0,4
245,S5,2026-06-09T15:00:46.193Z,24.49,30.0,4
246,S5,2026-06-09T15:00:46.226Z,24.39,30.0,4
247,S5,2026-06-09T15:00:46.260Z,23.30,30.0,4
248,S5,2026-06-09T15:00:46.293Z,23.30,30.0,4
249,S5,2026-06-09T15:00:46.326Z,23.40,30.0,4
250,S5,2026-06-09T15:00:46.360Z,24.52,30.0,3
251,S5,2026-06-09T15:00:46.393Z,24.89,30.0,3
252,S5,2026-06-09T15:00:46.426Z,25.85,30.0,3
253,S5,2026-06-09T15:00:46.460Z,24.88,30.0,3
254,S5,2026-06-09T15:00:46.493Z,23.60,30.0,3
255,S5,2026-06-09T15:00:46.526Z,24.40,30.0,3
256,S5,2026-06-09T15:00:46.560Z,24.44,30.0,3
257,S5,2026-06-09T15:00:46.593Z,24.81,30.0,3
258,S5,2026-06-09T15:00:46.626Z,23.49,30.0,3
259,S5,2026-06-09T15:00:46.660Z,23.48,30.0,3
260,S5,2026-06-09T15:00:46.693Z,23.34,30.0,3
261,S5,2026-06-09T15:00:46.726Z,24.53,30.0,3
262,S5,2026-06-09T15:00:46.760Z,24.47,30.0,3
263,S5,2026-06-09T15:00:46.793Z,23.33,30.0,3
264,S5,2026-06-09T15:00:46.826Z,24.35,30.0,3
265,S5,2026-06-09T15:00:46.860Z,23.34,30.0,3
266,S5,2026-06-09T15:00:46.893Z,24.46,30.0,3
267,S5,2026-06-09T15:00:46.926Z,24.49,30.0,3
268,S5,2026-06-09T15:00:46.960Z,24.79,30.0,3
269,S5,2026-06-09T15:00:46.993Z,24.55,30.0,3
270,S5,2026-06-09T15:00:47.026Z,24.56,30.0,3
271,S5,2026-06-09T15:00:47.060Z,24.48,30.0,3
272,S5,2026-06-09T15:00:47.093Z,24.54,30.0,3
273,S5,2026-06-09T15:00:47.126Z,24.48,30.0,3
274,S5,2026-06-09T15:00:47.160Z,23.45,30.0,3
275,S5,2026-06-09T15:00:47.193Z,23.44,30.0,3
276,S5,2026-06-09T15:00:47.226Z,24.54,30.0,3
277,S5,2026-06-09T15:00:47.260Z,24.46,30.0,3
278,S5,2026-06-09T15:00:47.293Z,24.50,30.0,3
279,S5,2026-06-09T15:00:47.326Z,24.42,30.0,3
280,S5,2026-06-09T15:00:47.360Z,24.56,30.0,3
281,S5,2026-06-09T15:00:47.393Z,24.59,30.0,4
282,S5,2026-06-09T15:00:47.426Z,24.51,30.0,4
283,S5,2026-06-09T15:00:47.460Z,23.47,30.0,4
284,S5,2026-06-09T15:00:47.493Z,23.49,30.0,4
285,S5,2026-06-09T15:00:47.516Z,14.01,30.0,4
286,S5,2026-06-09T15:00:47.543Z,24.54,30.0,4
287,S5,2026-06-09T15:00:47.576Z,24.49,30.0,4
288,S5,2026-06-09T15:00:47.610Z,24.50,30.0,4
289,S5,2026-06-09T15:00:47.643Z,23.50,30.0,4
290,S5,2026-06-09T15:00:47.676Z,23.41,30.0,4
291,S5,2026-06-09T15:00:47.710Z,23.28,30.0,4
292,S5,2026-06-09T15:00:47.743Z,23.55,30.0,4
293,S5,2026-06-09T15:00:47.777Z,24.48,30.0,4
294,S5,2026-06-09T15:00:47.810Z,24.84,30.0,4
295,S5,2026-06-09T15:00:47.843Z,24.71,30.0,4
296,S5,2026-06-09T15:00:47.877Z,24.82,30.0,4
297,S5,2026-06-09T15:00:47.910Z,23.46,30.0,4
298,S5,2026-06-09T15:00:47.943Z,23.51,30.0,4
299,S5,2026-06-09T15:00:47.977Z,24.28,30.0,4
300,S5,2026-06-09T15:00:48.010Z,24.76,30.0,4
301,S5,2026-06-09T15:00:48.043Z,24.34,30.0,3
302,S5,2026-06-09T15:00:48.077Z,24.88,30.0,3
303,S5,2026-06-09T15:00:48.110Z,24.63,30.0,3
304,S5,2026-06-09T15:00:48.143Z,24.46,30.0,3
305,S5,2026-06-09T15:00:48.177Z,23.39,30.0,3
306,S5,2026-06-09T15:00:48.210Z,23.35,30.0,3
307,S5,2026-06-09T15:00:48.243Z,24.57,30.0,3
308,S5,2026-06-09T15:00:48.277Z,23.45,30.0,3
309,S5,2026-06-09T15:00:48.310Z,23.41,30.0,3
310,S5,2026-06-09T15:00:48.343Z,23.63,30.0,3
311,S5,2026-06-09T15:00:48.377Z,24.85,30.0,3
312,S5,2026-06-09T15:00:48.410Z,24.50,30.0,3
313,S5,2026-06-09T15:00:48.443Z,23.33,30.0,3
314,S5,2026-06-09T15:00:48.477Z,23.52,30.0,3
315,S5,2026-06-09T15:00:48.510Z,24.46,30.5,3
316,S5,2026-06-09T15:00:48.543Z,24.58,30.5,3
317,S5,2026-06-09T15:00:48.577Z,23.34,30.5,3
318,S5,2026-06-09T15:00:48.610Z,23.55,30.5,3
319,S5,2026-06-09T15:00:48.643Z,24.55,30.5,3
320,S5,2026-06-09T15:00:48.677Z,23.39,30.5,3
321,S5,2026-06-09T15:00:48.710Z,24.48,30.5,3
322,S5,2026-06-09T15:00:48.743Z,24.45,30.5,3
323,S5,2026-06-09T15:00:48.777Z,23.33,30.5,3
324,S5,2026-06-09T15:00:48.810Z,23.49,30.5,3
325,S5,2026-06-09T15:00:48.843Z,24.46,30.5,3
326,S5,2026-06-09T15:00:48.877Z,23.46,30.5,3
327,S5,2026-06-09T15:00:48.910Z,24.56,30.5,3
328,S5,2026-06-09T15:00:48.943Z,24.45,30.5,3
329,S5,2026-06-09T15:00:48.977Z,23.85,30.5,3
330,S5,2026-06-09T15:00:49.010Z,24.51,30.5,3
331,S5,2026-06-09T15:00:49.043Z,24.44,30.5,4
332,S5,2026-06-09T15:00:49.077Z,23.48,30.5,4
333,S5,2026-06-09T15:00:49.110Z,23.54,30.5,4
334,S5,2026-06-09T15:00:49.144Z,23.52,30.5,4
335,S5,2026-06-09T15:00:49.177Z,24.52,30.5,4
336,S5,2026-06-09T15:00:49.210Z,24.49,30.5,4
337,S5,2026-06-09T15:00:49.244Z,24.54,30.5,4
338,S5,2026-06-09T15:00:49.277Z,24.49,30.5,4
339,S5,2026-06-09T15:00:49.310Z,24.48,30.5,4
340,S5,2026-06-09T15:00:49.344Z,23.49,30.5,4
341,S5,2026-06-09T15:00:49.377Z,24.64,30.5,4
342,S5,2026-06-09T15:00:49.410Z,23.41,30.5,4
343,S5,2026-06-09T15:00:49.444Z,23.54,30.5,4
344,S5,2026-06-09T15:00:49.477Z,24.66,30.5,4
345,S5,2026-06-09T15:00:49.510Z,24.56,30.0,4
346,S5,2026-06-09T15:00:49.544Z,24.41,30.0,4
347,S5,2026-06-09T15:00:49.577Z,24.64,30.0,4
348,S5,2026-06-09T15:00:49.610Z,24.44,30.0,4
349,S5,2026-06-09T15:00:49.644Z,23.69,30.0,4
350,S5,2026-06-09T15:00:49.677Z,24.38,30.0,4
351,S5,2026-06-09T15:00:49.710Z,24.50,30.0,4
352,S5,2026-06-09T15:00:49.744Z,24.56,30.0,4
353,S5,2026-06-09T15:00:49.777Z,23.50,30.0,4
354,S5,2026-06-09T15:00:49.810Z,24.50,30.0,4
355,S5,2026-06-09T15:00:49.844Z,24.53,30.0,4
356,S5,2026-06-09T15:00:49.877Z,24.51,30.0,3
357,S5,2026-06-09T15:00:49.910Z,23.41,30.0,3
358,S5,2026-06-09T15:00:49.944Z,23.46,30.0,3
359,S5,2026-06-09T15:00:49.977Z,23.36,30.0,3
360,S5,2026-06-09T15:00:50.010Z,23.42,30.0,3
361,S5,2026-06-09T15:00:50.044Z,24.58,30.0,3
362,S5,2026-06-09T15:00:50.077Z,24.49,30.0,3
363,S5,2026-06-09T15:00:50.110Z,24.58,30.0,3
364,S5,2026-06-09T15:00:50.144Z,24.46,30.0,3
365,S5,2026-06-09T15:00:50.177Z,23.90,30.0,3
366,S5,2026-06-09T15:00:50.210Z,24.40,30.0,3
367,S5,2026-06-09T15:00:50.244Z,23.48,30.0,3
368,S5,2026-06-09T15:00:50.277Z,23.36,30.0,3
369,S5,2026-06-09T15:00:50.310Z,23.42,30.0,3
370,S5,2026-06-09T15:00:50.344Z,24.43,30.0,3
371,S5,2026-06-09T15:00:50.377Z,24.55,30.0,3
372,S5,2026-06-09T15:00:50.410Z,24.37,30.0,3
373,S5,2026-06-09T15:00:50.444Z,24.65,30.0,3
374,S5,2026-06-09T15:00:50.477Z,23.37,30.0,3
375,S5,2026-06-09T15:00:50.510Z,24.41,30.0,3
376,S5,2026-06-09T15:00:50.544Z,23.38,30.0,3
377,S5,2026-06-09T15:00:50.577Z,24.45,30.0,3
378,S5,2026-06-09T15:00:50.610Z,24.72,30.0,3
379,S5,2026-06-09T15:00:50.644Z,24.59,30.0,3
380,S5,2026-06-09T15:00:50.677Z,23.65,30.0,3
381,S5,2026-06-09T15:00:50.710Z,24.50,30.0,3
382,S5,2026-06-09T15:00:50.744Z,23.46,30.0,3
383,S5,2026-06-09T15:00:50.777Z,24.41,30.0,3
384,S5,2026-06-09T15:00:50.810Z,24.40,30.0,4
385,S5,2026-06-09T15:00:50.844Z,23.29,30.0,5
386,S5,2026-06-09T15:00:50.877Z,23.47,30.0,5
387,S5,2026-06-09T15:00:50.911Z,24.56,30.0,5
388,S5,2026-06-09T15:00:50.944Z,24.37,30.0,5
389,S5,2026-06-09T15:00:50.981Z,27.95,30.0,5
390,S5,2026-06-09T15:00:51.010Z,24.44,30.0,5
391,S5,2026-06-09T15:00:51.044Z,24.78,30.0,5
392,S5,2026-06-09T15:00:51.077Z,24.54,30.0,5
393,S5,2026-06-09T15:00:51.111Z,23.55,30.0,5
394,S5,2026-06-09T15:00:51.144Z,23.46,30.0,5
395,S5,2026-06-09T15:00:51.177Z,24.66,30.0,5
396,S5,2026-06-09T15:00:51.211Z,24.51,30.0,5
397,S5,2026-06-09T15:00:51.244Z,24.55,30.0,5
398,S5,2026-06-09T15:00:51.277Z,24.44,30.0,5
399,S5,2026-06-09T15:00:51.311Z,24.44,30.0,5
400,S5,2026-06-09T15:00:51.344Z,23.57,30.0,5
401,S5,2026-06-09T15:00:51.377Z,24.47,30.0,4
402,S5,2026-06-09T15:00:51.411Z,23.48,30.0,3
403,S5,2026-06-09T15:00:51.444Z,23.44,30.0,3
404,S5,2026-06-09T15:00:51.477Z,24.59,30.0,3
405,S5,2026-06-09T15:00:51.511Z,24.55,30.0,3
406,S5,2026-06-09T15:00:51.544Z,23.57,30.0,3
407,S5,2026-06-09T15:00:51.577Z,24.53,30.0,3
408,S5,2026-06-09T15:00:51.611Z,23.61,30.0,3
409,S5,2026-06-09T15:00:51.644Z,24.50,30.0,3
410,S5,2026-06-09T15:00:51.677Z,24.39,30.0,3
411,S5,2026-06-09T15:00:51.711Z,23.32,30.0,3
412,S5,2026-06-09T15:00:51.744Z,23.44,30.0,3
413,S5,2026-06-09T15:00:51.778Z,24.84,30.0,3
414,S5,2026-06-09T15:00:51.811Z,24.48,30.0,3
415,S5,2026-06-09T15:00:51.844Z,24.63,30.0,3
416,S5,2026-06-09T15:00:51.877Z,23.57,30.0,3
417,S5,2026-06-09T15:00:51.911Z,24.48,30.0,3
418,S5,2026-06-09T15:00:51.944Z,24.57,30.0,3
419,S5,2026-06-09T15:00:51.977Z,23.47,30.0,3
420,S5,2026-06-09T15:00:52.011Z,24.46,30.0,3
421,S5,2026-06-09T15:00:52.044Z,23.35,30.0,3
422,S5,2026-06-09T15:00:52.077Z,24.57,30.0,3
423,S5,2026-06-09T15:00:52.111Z,24.49,30.0,3
424,S5,2026-06-09T15:00:52.144Z,23.65,30.0,3
425,S5,2026-06-09T15:00:52.177Z,24.50,30.0,3
426,S5,2026-06-09T15:00:52.211Z,24.53,30.0,3
427,S5,2026-06-09T15:00:52.244Z,24.40,30.0,3
428,S5,2026-06-09T15:00:52.277Z,23.45,30.0,3
429,S5,2026-06-09T15:00:52.311Z,23.35,30.0,3
430,S5,2026-06-09T15:00:52.344Z,23.57,30.0,3
431,S5,2026-06-09T15:00:52.378Z,24.58,30.0,3
432,S5,2026-06-09T15:00:52.411Z,24.48,30.0,3
433,S5,2026-06-09T15:00:52.444Z,24.56,30.0,3
434,S5,2026-06-09T15:00:52.477Z,23.57,30.0,3
435,S5,2026-06-09T15:00:52.511Z,24.56,30.0,3
