frame_id,scenario,timestamp,detection_latency_ms,fps,object_count
1368,S2,2026-06-09T14:39:56.781Z,11.07,48.0,1
1369,S2,2026-06-09T14:39:56.798Z,12.16,48.0,1
1370,S2,2026-06-09T14:39:56.827Z,23.37,48.0,1
1371,S2,2026-06-09T14:39:56.848Z,12.25,48.0,1
1372,S2,2026-06-09T14:39:56.877Z,23.32,48.0,1
1373,S2,2026-06-09T14:39:56.898Z,12.34,48.0,1
1374,S2,2026-06-09T14:39:56.914Z,11.97,48.0,1
1375,S2,2026-06-09T14:39:56.934Z,13.86,48.0,1
1376,S2,2026-06-09T14:39:56.948Z,11.07,48.0,1
1377,S2,2026-06-09T14:39:56.977Z,20.45,48.0,1
1378,S2,2026-06-09T14:39:56.998Z,12.65,48.0,1
1379,S2,2026-06-09T14:39:57.015Z,12.02,48.0,1
1380,S2,2026-06-09T14:39:57.031Z,12.15,48.0,1
1381,S2,2026-06-09T14:39:57.048Z,10.98,48.0,1
1382,S2,2026-06-09T14:39:57.064Z,12.00,48.0,1
1383,S2,2026-06-09T14:39:57.081Z,11.95,48.0,1
1384,S2,2026-06-09T14:39:57.098Z,10.99,48.0,1
1385,S2,2026-06-09T14:39:57.127Z,24.50,48.0,1
1386,S2,2026-06-09T14:39:57.148Z,12.21,48.0,1
1387,S2,2026-06-09T14:39:57.165Z,11.08,48.0,1
1388,S2,2026-06-09T14:39:57.181Z,12.03,48.0,1
1389,S2,2026-06-09T14:39:57.198Z,12.24,48.0,1
1390,S2,2026-06-09T14:39:57.215Z,12.04,48.0,1
1391,S2,2026-06-09T14:39:57.231Z,10.87,48.0,1
1392,S2,2026-06-09T14:39:57.248Z,11.96,48.0,1
1393,S2,2026-06-09T14:39:57.264Z,11.95,48.0,1
1394,S2,2026-06-09T14:39:57.294Z,23.29,48.0,1
1395,S2,2026-06-09T14:39:57.315Z,12.27,48.0,1
1396,S2,2026-06-09T14:39:57.331Z,12.04,48.0,1
1397,S2,2026-06-09T14:39:57.348Z,12.41,48.0,1
1398,S2,2026-06-09T14:39:57.365Z,11.94,48.0,1
1399,S2,2026-06-09T14:39:57.381Z,11.08,48.0,1
1400,S2,2026-06-09T14:39:57.410Z,23.38,48.0,1
1401,S2,2026-06-09T14:39:57.432Z,11.31,48.0,1
1402,S2,2026-06-09T14:39:57.448Z,12.15,48.0,1
1403,S2,2026-06-09T14:39:57.465Z,10.89,48.0,1
1404,S2,2026-06-09T14:39:57.481Z,12.00,48.0,1
1405,S2,2026-06-09T14:39:57.498Z,12.17,48.0,1
1406,S2,2026-06-09T14:39:57.515Z,11.99,48.0,1
1407,S2,2026-06-09T14:39:57.544Z,23.35,48.0,1
1408,S2,2026-06-09T14:39:57.565Z,12.09,48.0,1
1409,S2,2026-06-09T14:39:57.581Z,11.86,48.0,1
1410,S2,2026-06-09T14:39:57.598Z,12.12,48.0,1
1411,S2,2026-06-09T14:39:57.627Z,23.23,48.0,1
1412,S2,2026-06-09T14:39:57.648Z,11.07,48.0,1
1413,S2,2026-06-09T14:39:57.665Z,12.03,48.0,1
1414,S2,2026-06-09T14:39:57.681Z,11.03,50.8,1
1415,S2,2026-06-09T14:39:57.698Z,12.07,50.8,1
1416,S2,2026-06-09T14:39:57.715Z,11.31,50.8,1
1417,S2,2026-06-09T14:39:57.731Z,12.05,50.8,1
1418,S2,2026-06-09T14:39:57.748Z,12.14,50.8,1
1419,S2,2026-06-09T14:39:57.765Z,11.03,50.8,1
1420,S2,2026-06-09T14:39:57.781Z,12.25,50.8,1
1421,S2,2026-06-09T14:39:57.799Z,12.80,50.8,1
1422,S2,2026-06-09T14:39:57.815Z,11.96,50.8,1
1423,S2,2026-06-09T14:39:57.844Z,23.37,50.8,1
1424,S2,2026-06-09T14:39:57.865Z,12.41,50.8,1
1425,S2,2026-06-09T14:39:57.881Z,12.05,50.8,1
1426,S2,2026-06-09T14:39:57.898Z,10.81,50.8,1
1427,S2,2026-06-09T14:39:57.915Z,11.98,50.8,1
1428,S2,2026-06-09T14:39:57.931Z,11.95,50.8,1
1429,S2,2026-06-09T14:39:57.961Z,23.48,50.8,1
1430,S2,2026-06-09T14:39:57.982Z,11.32,50.8,1
1431,S2,2026-06-09T14:39:57.998Z,11.14,50.8,1
1432,S2,2026-06-09T14:39:58.015Z,12.03,50.8,1
1433,S2,2026-06-09T14:39:58.031Z,10.91,50.8,1
1434,S2,2026-06-09T14:39:58.048Z,12.13,50.8,1
1435,S2,2026-06-09T14:39:58.077Z,23.28,50.8,1
1436,S2,2026-06-09T14:39:58.098Z,11.16,50.8,1
1437,S2,2026-06-09T14:39:58.115Z,12.06,50.8,1
1438,S2,2026-06-09T14:39:58.144Z,23.35,50.8,1
1439,S2,2026-06-09T14:39:58.165Z,12.02,50.8,1
1440,S2,2026-06-09T14:39:58.182Z,10.96,50.8,1
1441,S2,2026-06-09T14:39:58.198Z,12.10,50.8,1
1442,S2,2026-06-09T14:39:58.227Z,24.41,50.8,1
1443,S2,2026-06-09T14:39:58.249Z,11.67,50.8,1
1444,S2,2026-06-09T14:39:58.265Z,12.24,50.8,1
1445,S2,2026-06-09T14:39:58.294Z,23.42,50.8,1
1446,S2,2026-06-09T14:39:58.315Z,11.20,50.8,1
1447,S2,2026-06-09T14:39:58.331Z,12.09,50.8,1
1448,S2,2026-06-09T14:39:58.348Z,12.18,50.8,1
1449,S2,2026-06-09T14:39:58.365Z,12.19,50.8,1
1450,S2,2026-06-09T14:39:58.381Z,12.08,50.8,1
1451,S2,2026-06-09T14:39:58.410Z,23.38,50.8,1
1452,S2,2026-06-09T14:39:58.432Z,11.11,50.8,1
1453,S2,2026-06-09T14:39:58.448Z,10.85,50.8,1
1454,S2,2026-06-09T14:39:58.465Z,12.13,50.8,1
1455,S2,2026-06-09T14:39:58.481Z,11.99,50.8,1
1456,S2,2026-06-09T14:39:58.498Z,10.85,50.8,1
1457,S2,2026-06-09T14:39:58.515Z,11.91,50.8,1
1458,S2,2026-06-09T14:39:58.531Z,11.84,50.8,1
1459,S2,2026-06-09T14:39:58.560Z,24.42,50.8,1
1460,S2,2026-06-09T14:39:58.581Z,11.07,50.8,1
1461,S2,2026-06-09T14:39:58.610Z,23.37,50.8,1
1462,S2,2026-06-09T14:39:58.632Z,11.28,50.8,1
1463,S2,2026-06-09T14:39:58.648Z,10.99,50.8,1
1464,S2,2026-06-09T14:39:58.665Z,11.97,50.8,1
1465,S2,2026-06-09T14:39:58.681Z,11.90,50.8,1
1466,S2,2026-06-09T14:39:58.711Z,23.46,50.5,1
1467,S2,2026-06-09T14:39:58.744Z,23.26,50.5,1
1468,S2,2026-06-09T14:39:58.765Z,12.43,50.5,1
1469,S2,2026-06-09T14:39:58.781Z,11.84,50.5,1
1470,S2,2026-06-09T14:39:58.798Z,11.20,50.5,1
1471,S2,2026-06-09T14:39:58.815Z,11.92,50.5,1
1472,S2,2026-06-09T14:39:58.831Z,10.79,50.5,1
1473,S2,2026-06-09T14:39:58.848Z,11.91,50.5,1
1474,S2,2026-06-09T14:39:58.865Z,11.03,50.5,1
1475,S2,2026-06-09T14:39:58.882Z,11.29,50.5,1
1476,S2,2026-06-09T14:39:58.898Z,12.04,50.5,1
1477,S2,2026-06-09T14:39:58.915Z,12.01,50.5,1
1478,S2,2026-06-09T14:39:58.944Z,23.39,50.5,1
1479,S2,2026-06-09T14:39:58.965Z,11.17,50.5,1
1480,S2,2026-06-09T14:39:58.982Z,11.25,50.5,1
1481,S2,2026-06-09T14:39:58.998Z,12.49,50.5,1
1482,S2,2026-06-09T14:39:59.015Z,11.36,50.5,1
1483,S2,2026-06-09T14:39:59.031Z,12.24,50.5,1
1484,S2,2026-06-09T14:39:59.048Z,11.96,50.5,1
1485,S2,2026-06-09T14:39:59.065Z,12.28,50.5,1
1486,S2,2026-06-09T14:39:59.081Z,11.87,50.5,1
1487,S2,2026-06-09T14:39:59.098Z,10.89,50.5,1
1488,S2,2026-06-09T14:39:59.127Z,23.45,50.5,1
1489,S2,2026-06-09T14:39:59.148Z,12.20,50.5,1
1490,S2,2026-06-09T14:39:59.165Z,11.17,50.5,1
1491,S2,2026-06-09T14:39:59.181Z,11.93,50.5,1
1492,S2,2026-06-09T14:39:59.211Z,23.33,50.5,1
1493,S2,2026-06-09T14:39:59.231Z,10.89,50.5,1
1494,S2,2026-06-09T14:39:59.248Z,12.36,50.5,1
1495,S2,2026-06-09T14:39:59.265Z,12.53,50.5,1
1496,S2,2026-06-09T14:39:59.282Z,11.55,50.5,1
1497,S2,2026-06-09T14:39:59.298Z,12.25,50.5,1
1498,S2,2026-06-09T14:39:59.315Z,12.20,50.5,1
1499,S2,2026-06-09T14:39:59.332Z,12.07,50.5,1
1500,S2,2026-06-09T14:39:59.348Z,11.06,50.5,1
1501,S2,2026-06-09T14:39:59.365Z,12.05,50.5,1
1502,S2,2026-06-09T14:39:59.382Z,10.90,50.5,1
1503,S2,2026-06-09T14:39:59.398Z,12.00,50.5,1
1504,S2,2026-06-09T14:39:59.415Z,11.02,50.5,1
1505,S2,2026-06-09T14:39:59.431Z,11.77,50.5,1
1506,S2,2026-06-09T14:39:59.448Z,10.86,50.5,1
1507,S2,2026-06-09T14:39:59.465Z,11.35,50.5,1
1508,S2,2026-06-09T14:39:59.494Z,24.41,50.5,1
