frame_id,scenario,timestamp,detection_latency_ms,fps,object_count
32,S4,2026-06-09T14:54:50.812Z,24.47,31.5,3
33,S4,2026-06-09T14:54:50.845Z,24.40,31.5,3
34,S4,2026-06-09T14:54:50.866Z,12.79,31.5,3
35,S4,2026-06-09T14:54:50.895Z,23.57,31.5,3
36,S4,2026-06-09T14:54:50.928Z,24.46,31.5,3
37,S4,2026-06-09T14:54:50.961Z,23.37,31.5,3
38,S4,2026-06-09T14:54:50.995Z,23.36,31.5,3
39,S4,2026-06-09T14:54:51.028Z,23.14,31.5,3
40,S4,2026-06-09T14:54:51.061Z,23.42,31.5,3
41,S4,2026-06-09T14:54:51.095Z,23.36,31.5,3
42,S4,2026-06-09T14:54:51.128Z,23.29,31.5,3
43,S4,2026-06-09T14:54:51.162Z,23.36,31.5,3
44,S4,2026-06-09T14:54:51.195Z,24.42,31.5,3
45,S4,2026-06-09T14:54:51.228Z,22.71,31.5,3
46,S4,2026-06-09T14:54:51.262Z,23.19,31.5,3
47,S4,2026-06-09T14:54:51.295Z,23.46,31.5,3
48,S4,2026-06-09T14:54:51.328Z,24.37,31.5,3
49,S4,2026-06-09T14:54:51.362Z,23.35,31.5,3
50,S4,2026-06-09T14:54:51.395Z,24.44,31.5,3
51,S4,2026-06-09T14:54:51.428Z,23.23,31.5,3
52,S4,2026-06-09T14:54:51.449Z,12.00,31.5,3
53,S4,2026-06-09T14:54:51.479Z,23.53,31.5,3
54,S4,2026-06-09T14:54:51.512Z,23.36,31.5,3
55,S4,2026-06-09T14:54:51.545Z,23.45,31.5,3
56,S4,2026-06-09T14:54:51.578Z,24.51,31.5,3
57,S4,2026-06-09T14:54:51.599Z,12.29,31.5,3
58,S4,2026-06-09T14:54:51.628Z,24.34,31.5,3
59,S4,2026-06-09T14:54:51.662Z,23.31,31.9,3
60,S4,2026-06-09T14:54:51.695Z,23.49,31.9,3
61,S4,2026-06-09T14:54:51.728Z,23.28,31.9,3
62,S4,2026-06-09T14:54:51.762Z,23.30,31.9,3
63,S4,2026-06-09T14:54:51.795Z,24.63,31.9,3
64,S4,2026-06-09T14:54:51.828Z,23.26,31.9,3
65,S4,2026-06-09T14:54:51.849Z,12.16,31.9,3
66,S4,2026-06-09T14:54:51.878Z,24.48,31.9,3
67,S4,2026-06-09T14:54:51.912Z,23.47,31.9,3
68,S4,2026-06-09T14:54:51.945Z,23.07,31.9,3
69,S4,2026-06-09T14:54:51.966Z,12.37,31.9,3
70,S4,2026-06-09T14:54:51.995Z,23.39,31.9,3
71,S4,2026-06-09T14:54:52.028Z,23.32,31.9,3
72,S4,2026-06-09T14:54:52.062Z,24.47,31.9,3
73,S4,2026-06-09T14:54:52.095Z,23.52,31.9,3
74,S4,2026-06-09T14:54:52.128Z,23.40,31.9,3
75,S4,2026-06-09T14:54:52.162Z,24.44,31.9,3
76,S4,2026-06-09T14:54:52.195Z,23.32,31.9,3
77,S4,2026-06-09T14:54:52.228Z,23.24,31.9,3
78,S4,2026-06-09T14:54:52.262Z,23.35,31.9,3
79,S4,2026-06-09T14:54:52.295Z,23.44,31.9,3
80,S4,2026-06-09T14:54:52.328Z,23.29,31.9,3
81,S4,2026-06-09T14:54:52.362Z,23.35,31.9,3
82,S4,2026-06-09T14:54:52.395Z,23.42,31.9,3
83,S4,2026-06-09T14:54:52.428Z,23.35,31.9,3
84,S4,2026-06-09T14:54:52.462Z,23.23,31.9,3
85,S4,2026-06-09T14:54:52.495Z,24.48,31.9,3
86,S4,2026-06-09T14:54:52.528Z,23.29,31.9,3
87,S4,2026-06-09T14:54:52.562Z,23.56,31.9,3
88,S4,2026-06-09T14:54:52.595Z,24.40,31.9,3
89,S4,2026-06-09T14:54:52.629Z,24.46,31.9,3
90,S4,2026-06-09T14:54:52.650Z,12.36,31.9,3
91,S4,2026-06-09T14:54:52.667Z,12.42,31.8,3
92,S4,2026-06-09T14:54:52.695Z,24.56,31.8,3
93,S4,2026-06-09T14:54:52.728Z,23.41,31.8,3
94,S4,2026-06-09T14:54:52.762Z,23.12,31.8,3
95,S4,2026-06-09T14:54:52.795Z,23.42,31.8,3
96,S4,2026-06-09T14:54:52.829Z,23.27,31.8,3
97,S4,2026-06-09T14:54:52.850Z,11.30,31.8,3
98,S4,2026-06-09T14:54:52.867Z,12.43,31.8,3
99,S4,2026-06-09T14:54:52.895Z,24.49,31.8,3
100,S4,2026-06-09T14:54:52.929Z,24.39,31.8,3
101,S4,2026-06-09T14:54:52.962Z,23.37,31.8,3
102,S4,2026-06-09T14:54:52.985Z,13.74,31.8,3
103,S4,2026-06-09T14:54:53.012Z,23.48,31.8,3
104,S4,2026-06-09T14:54:53.045Z,23.50,31.8,3
105,S4,2026-06-09T14:54:53.079Z,24.58,31.8,3
106,S4,2026-06-09T14:54:53.100Z,12.40,31.8,3
107,S4,2026-06-09T14:54:53.129Z,23.34,31.8,3
108,S4,2026-06-09T14:54:53.162Z,23.37,31.8,3
109,S4,2026-06-09T14:54:53.195Z,23.34,31.8,3
110,S4,2026-06-09T14:54:53.229Z,23.29,31.8,3
111,S4,2026-06-09T14:54:53.262Z,23.42,31.8,3
112,S4,2026-06-09T14:54:53.295Z,23.29,31.8,3
113,S4,2026-06-09T14:54:53.329Z,24.44,31.8,3
114,S4,2026-06-09T14:54:53.362Z,23.49,31.8,3
115,S4,2026-06-09T14:54:53.395Z,23.20,31.8,3
116,S4,2026-06-09T14:54:53.429Z,24.43,31.8,3
117,S4,2026-06-09T14:54:53.462Z,23.41,31.8,3
118,S4,2026-06-09T14:54:53.495Z,24.54,31.8,3
119,S4,2026-06-09T14:54:53.529Z,24.38,31.8,3
120,S4,2026-06-09T14:54:53.550Z,11.46,31.8,3
121,S4,2026-06-09T14:54:53.567Z,12.71,31.8,3
122,S4,2026-06-09T14:54:53.595Z,23.31,31.8,3
123,S4,2026-06-09T14:54:53.629Z,23.48,31.8,3
124,S4,2026-06-09T14:54:53.662Z,23.34,31.8,3
125,S4,2026-06-09T14:54:53.684Z,12.90,33.4,3
126,S4,2026-06-09T14:54:53.712Z,23.39,33.4,3
127,S4,2026-06-09T14:54:53.733Z,12.15,33.4,3
128,S4,2026-06-09T14:54:53.762Z,24.43,33.4,3
129,S4,2026-06-09T14:54:53.795Z,23.36,33.4,3
130,S4,2026-06-09T14:54:53.817Z,12.63,33.4,3
131,S4,2026-06-09T14:54:53.833Z,12.15,33.4,3
132,S4,2026-06-09T14:54:53.862Z,23.34,33.4,3
133,S4,2026-06-09T14:54:53.895Z,24.51,33.4,3
134,S4,2026-06-09T14:54:53.929Z,23.34,33.4,3
135,S4,2026-06-09T14:54:53.950Z,12.72,33.4,3
136,S4,2026-06-09T14:54:53.979Z,24.49,33.4,3
137,S4,2026-06-09T14:54:54.012Z,23.31,33.4,3
138,S4,2026-06-09T14:54:54.045Z,23.38,33.4,3
139,S4,2026-06-09T14:54:54.079Z,23.34,33.4,3
140,S4,2026-06-09T14:54:54.112Z,23.31,33.4,3
141,S4,2026-06-09T14:54:54.145Z,23.34,33.4,3
142,S4,2026-06-09T14:54:54.179Z,23.55,33.4,3
143,S4,2026-06-09T14:54:54.212Z,23.38,33.4,3
144,S4,2026-06-09T14:54:54.245Z,23.28,33.4,3
145,S4,2026-06-09T14:54:54.267Z,12.81,33.4,3
146,S4,2026-06-09T14:54:54.296Z,24.53,33.4,3
147,S4,2026-06-09T14:54:54.329Z,23.45,33.4,3
148,S4,2026-06-09T14:54:54.362Z,23.37,33.4,3
149,S4,2026-06-09T14:54:54.396Z,24.51,33.4,3
150,S4,2026-06-09T14:54:54.429Z,24.46,33.4,3
151,S4,2026-06-09T14:54:54.462Z,23.26,33.4,3
152,S4,2026-06-09T14:54:54.496Z,23.36,33.4,3
153,S4,2026-06-09T14:54:54.529Z,23.39,33.4,3
154,S4,2026-06-09T14:54:54.550Z,12.51,33.4,3
155,S4,2026-06-09T14:54:54.567Z,12.54,33.4,3
156,S4,2026-06-09T14:54:54.596Z,24.46,33.4,3
157,S4,2026-06-09T14:54:54.629Z,23.27,33.4,3
158,S4,2026-06-09T14:54:54.662Z,23.44,33.4,3
159,S4,2026-06-09T14:54:54.684Z,12.72,33.4,3
160,S4,2026-06-09T14:54:54.700Z,12.28,34.4,3
161,S4,2026-06-09T14:54:54.729Z,24.40,34.4,3
162,S4,2026-06-09T14:54:54.750Z,12.58,34.4,3
163,S4,2026-06-09T14:54:54.779Z,24.43,34.4,3
164,S4,2026-06-09T14:54:54.812Z,23.63,34.4,3
165,S4,2026-06-09T14:54:54.846Z,23.34,34.4,3
166,S4,2026-06-09T14:54:54.867Z,12.60,34.4,3
167,S4,2026-06-09T14:54:54.896Z,24.48,34.4,3
168,S4,2026-06-09T14:54:54.929Z,23.33,34.4,3
169,S4,2026-06-09T14:54:54.962Z,24.46,34.4,3
170,S4,2026-06-09T14:54:54.996Z,24.22,34.4,3
171,S4,2026-06-09T14:54:55.029Z,24.57,34.4,3
172,S4,2026-06-09T14:54:55.050Z,11.90,34.4,3
173,S4,2026-06-09T14:54:55.067Z,13.60,34.4,3
174,S4,2026-06-09T14:54:55.096Z,23.50,34.4,3
175,S4,2026-06-09T14:54:55.129Z,23.36,34.4,3
176,S4,2026-06-09T14:54:55.150Z,12.28,34.4,3
177,S4,2026-06-09T14:54:55.179Z,23.27,34.4,3
178,S4,2026-06-09T14:54:55.212Z,23.39,34.4,3
179,S4,2026-06-09T14:54:55.246Z,23.39,34.4,3
180,S4,2026-06-09T14:54:55.279Z,23.33,34.4,3
181,S4,2026-06-09T14:54:55.312Z,23.37,34.4,3
182,S4,2026-06-09T14:54:55.346Z,23.39,34.4,3
183,S4,2026-06-09T14:54:55.379Z,23.26,34.4,3
184,S4,2026-06-09T14:54:55.401Z,12.60,34.4,3
185,S4,2026-06-09T14:54:55.429Z,24.48,34.4,3
186,S4,2026-06-09T14:54:55.462Z,23.46,34.4,3
187,S4,2026-06-09T14:54:55.496Z,24.42,34.4,3
188,S4,2026-06-09T14:54:55.529Z,23.47,34.4,3
189,S4,2026-06-09T14:54:55.551Z,12.59,34.4,3
190,S4,2026-06-09T14:54:55.579Z,24.40,34.4,3
191,S4,2026-06-09T14:54:55.613Z,23.46,34.4,3
192,S4,2026-06-09T14:54:55.646Z,23.28,34.4,3
193,S4,2026-06-09T14:54:55.679Z,24.44,34.4,3
194,S4,2026-06-09T14:54:55.712Z,23.40,33.6,3
195,S4,2026-06-09T14:54:55.746Z,23.41,33.6,3
196,S4,2026-06-09T14:54:55.767Z,12.52,33.6,3
197,S4,2026-06-09T14:54:55.796Z,24.49,33.6,3
198,S4,2026-06-09T14:54:55.829Z,23.33,33.6,3
199,S4,2026-06-09T14:54:55.850Z,12.23,33.6,3
200,S4,2026-06-09T14:54:55.867Z,12.00,33.6,3
201,S4,2026-06-09T14:54:55.896Z,23.40,33.6,3
202,S4,2026-06-09T14:54:55.929Z,24.51,33.6,3
203,S4,2026-06-09T14:54:55.963Z,23.34,33.6,3
204,S4,2026-06-09T14:54:55.996Z,23.30,33.6,3
205,S4,2026-06-09T14:54:56.017Z,12.64,33.6,3
206,S4,2026-06-09T14:54:56.046Z,23.52,33.6,3
207,S4,2026-06-09T14:54:56.079Z,23.32,33.6,3
208,S4,2026-06-09T14:54:56.113Z,23.40,33.6,3
209,S4,2026-06-09T14:54:56.146Z,23.37,33.6,3
210,S4,2026-06-09T14:54:56.167Z,12.39,33.6,3
211,S4,2026-06-09T14:54:56.196Z,23.31,33.6,3
212,S4,2026-06-09T14:54:56.217Z,12.52,33.6,3
213,S4,2026-06-09T14:54:56.234Z,11.18,33.6,3
214,S4,2026-06-09T14:54:56.250Z,12.11,33.6,3
215,S4,2026-06-09T14:54:56.280Z,24.70,33.6,3
216,S4,2026-06-09T14:54:56.313Z,23.25,33.6,3
217,S4,2026-06-09T14:54:56.334Z,12.53,33.6,3
218,S4,2026-06-09T14:54:56.363Z,24.48,33.6,3
219,S4,2026-06-09T14:54:56.396Z,24.43,33.6,3
220,S4,2026-06-09T14:54:56.429Z,23.40,33.6,3
221,S4,2026-06-09T14:54:56.463Z,23.35,33.6,3
222,S4,2026-06-09T14:54:56.496Z,24.38,33.6,3
223,S4,2026-06-09T14:54:56.529Z,23.55,33.6,3
224,S4,2026-06-09T14:54:56.563Z,24.56,33.6,3
225,S4,2026-06-09T14:54:56.596Z,23.45,33.6,3
226,S4,2026-06-09T14:54:56.629Z,23.16,33.6,3
227,S4,2026-06-09T14:54:56.663Z,23.49,33.6,3
228,S4,2026-06-09T14:54:56.696Z,24.42,33.6,3
229,S4,2026-06-09T14:54:56.729Z,23.27,34.4,3
230,S4,2026-06-09T14:54:56.751Z,12.75,34.4,3
231,S4,2026-06-09T14:54:56.767Z,12.57,34.4,3
232,S4,2026-06-09T14:54:56.796Z,24.40,34.4,3
233,S4,2026-06-09T14:54:56.829Z,24.56,34.4,3
234,S4,2026-06-09T14:54:56.863Z,23.27,34.4,3
235,S4,2026-06-09T14:54:56.896Z,24.58,34.4,3
236,S4,2026-06-09T14:54:56.929Z,24.49,34.4,3
237,S4,2026-06-09T14:54:56.951Z,11.46,34.4,3
238,S4,2026-06-09T14:54:56.968Z,12.72,34.4,3
239,S4,2026-06-09T14:54:56.996Z,24.44,34.4,3
240,S4,2026-06-09T14:54:57.029Z,24.52,34.4,3
241,S4,2026-06-09T14:54:57.051Z,12.26,34.4,3
242,S4,2026-06-09T14:54:57.067Z,12.30,34.4,3
243,S4,2026-06-09T14:54:57.096Z,23.43,34.4,3
244,S4,2026-06-09T14:54:57.129Z,24.48,34.4,3
245,S4,2026-06-09T14:54:57.151Z,12.59,34.4,3
246,S4,2026-06-09T14:54:57.179Z,24.43,34.4,3
247,S4,2026-06-09T14:54:57.213Z,23.38,34.4,3
248,S4,2026-06-09T14:54:57.246Z,23.49,34.4,3
249,S4,2026-06-09T14:54:57.280Z,23.34,34.4,3
250,S4,2026-06-09T14:54:57.313Z,24.40,34.4,3
251,S4,2026-06-09T14:54:57.346Z,23.32,34.4,3
252,S4,2026-06-09T14:54:57.379Z,23.33,34.4,3
253,S4,2026-06-09T14:54:57.413Z,23.39,34.4,3
254,S4,2026-06-09T14:54:57.434Z,12.50,34.4,3
255,S4,2026-06-09T14:54:57.463Z,24.43,34.4,3
256,S4,2026-06-09T14:54:57.496Z,23.37,34.4,3
257,S4,2026-06-09T14:54:57.530Z,23.23,34.4,3
258,S4,2026-06-09T14:54:57.551Z,12.48,34.4,3
259,S4,2026-06-09T14:54:57.567Z,12.24,34.4,3
260,S4,2026-06-09T14:54:57.596Z,23.33,34.4,3
261,S4,2026-06-09T14:54:57.630Z,23.46,34.4,3
262,S4,2026-06-09T14:54:57.651Z,12.34,34.4,3
263,S4,2026-06-09T14:54:57.680Z,23.53,34.4,3
264,S4,2026-06-09T14:54:57.713Z,23.28,34.4,3
265,S4,2026-06-09T14:54:57.734Z,12.30,35.8,3
266,S4,2026-06-09T14:54:57.763Z,24.48,35.8,3
267,S4,2026-06-09T14:54:57.796Z,23.41,35.8,3
268,S4,2026-06-09T14:54:57.830Z,23.34,35.8,3
269,S4,2026-06-09T14:54:57.851Z,12.35,35.8,3
270,S4,2026-06-09T14:54:57.880Z,23.78,35.8,3
271,S4,2026-06-09T14:54:57.913Z,23.46,35.8,3
272,S4,2026-06-09T14:54:57.934Z,12.11,35.8,3
273,S4,2026-06-09T14:54:57.963Z,23.38,35.8,3
274,S4,2026-06-09T14:54:57.996Z,24.44,35.8,3
275,S4,2026-06-09T14:54:58.030Z,23.32,35.8,3
276,S4,2026-06-09T14:54:58.051Z,12.41,35.8,3
277,S4,2026-06-09T14:54:58.080Z,23.45,35.8,3
278,S4,2026-06-09T14:54:58.113Z,23.34,35.8,3
279,S4,2026-06-09T14:54:58.146Z,23.36,35.8,3
280,S4,2026-06-09T14:54:58.167Z,12.18,35.8,3
281,S4,2026-06-09T14:54:58.196Z,24.49,35.8,3
282,S4,2026-06-09T14:54:58.217Z,12.11,35.8,3
283,S4,2026-06-09T14:54:58.234Z,11.64,35.8,3
284,S4,2026-06-09T14:54:58.263Z,23.36,35.8,3
285,S4,2026-06-09T14:54:58.296Z,24.46,35.8,3
286,S4,2026-06-09T14:54:58.330Z,23.43,35.8,3
287,S4,2026-06-09T14:54:58.363Z,23.43,35.8,3
288,S4,2026-06-09T14:54:58.396Z,24.53,35.8,3
289,S4,2026-06-09T14:54:58.430Z,23.41,35.8,3
290,S4,2026-06-09T14:54:58.463Z,23.38,35.8,3
291,S4,2026-06-09T14:54:58.496Z,24.45,35.8,3
292,S4,2026-06-09T14:54:58.530Z,23.62,35.8,3
293,S4,2026-06-09T14:54:58.551Z,12.48,35.8,3
294,S4,2026-06-09T14:54:58.580Z,23.21,35.8,3
295,S4,2026-06-09T14:54:58.601Z,11.40,35.8,3
296,S4,2026-06-09T14:54:58.630Z,24.46,35.8,3
297,S4,2026-06-09T14:54:58.663Z,23.50,35.8,3
298,S4,2026-06-09T14:54:58.697Z,23.46,35.8,3
299,S4,2026-06-09T14:54:58.730Z,23.50,35.8,3
300,S4,2026-06-09T14:54:58.763Z,23.45,34.0,3
301,S4,2026-06-09T14:54:58.796Z,23.45,34.0,3
302,S4,2026-06-09T14:54:58.830Z,23.34,34.0,3
303,S4,2026-06-09T14:54:58.863Z,23.54,34.0,3
304,S4,2026-06-09T14:54:58.896Z,23.33,34.0,3
305,S4,2026-06-09T14:54:58.930Z,23.48,34.0,3
306,S4,2026-06-09T14:54:58.963Z,24.60,34.0,3
307,S4,2026-06-09T14:54:58.996Z,23.42,34.0,3
308,S4,2026-06-09T14:54:59.030Z,23.35,34.0,3
309,S4,2026-06-09T14:54:59.051Z,12.61,34.0,3
310,S4,2026-06-09T14:54:59.080Z,23.49,34.0,3
311,S4,2026-06-09T14:54:59.113Z,24.59,34.0,3
312,S4,2026-06-09T14:54:59.135Z,12.61,34.0,3
313,S4,2026-06-09T14:54:59.163Z,23.43,34.0,3
314,S4,2026-06-09T14:54:59.197Z,23.41,34.0,3
315,S4,2026-06-09T14:54:59.230Z,24.51,34.0,3
316,S4,2026-06-09T14:54:59.251Z,12.49,34.0,3
317,S4,2026-06-09T14:54:59.280Z,23.52,34.0,3
318,S4,2026-06-09T14:54:59.301Z,11.38,34.0,3
319,S4,2026-06-09T14:54:59.330Z,23.53,34.0,3
320,S4,2026-06-09T14:54:59.363Z,23.41,34.0,3
321,S4,2026-06-09T14:54:59.397Z,23.49,34.0,3
322,S4,2026-06-09T14:54:59.430Z,23.37,34.0,3
323,S4,2026-06-09T14:54:59.451Z,12.00,34.0,3
324,S4,2026-06-09T14:54:59.480Z,24.52,34.0,3
325,S4,2026-06-09T14:54:59.501Z,12.42,34.0,3
326,S4,2026-06-09T14:54:59.530Z,24.63,34.0,3
327,S4,2026-06-09T14:54:59.552Z,12.79,34.0,3
328,S4,2026-06-09T14:54:59.580Z,23.37,34.0,3
329,S4,2026-06-09T14:54:59.613Z,23.33,34.0,3
330,S4,2026-06-09T14:54:59.647Z,23.51,34.0,3
331,S4,2026-06-09T14:54:59.668Z,12.52,34.0,3
332,S4,2026-06-09T14:54:59.697Z,24.47,34.0,3
333,S4,2026-06-09T14:54:59.730Z,23.55,34.0,3
334,S4,2026-06-09T14:54:59.763Z,23.51,34.0,3
335,S4,2026-06-09T14:54:59.797Z,23.43,34.0,3
336,S4,2026-06-09T14:54:59.830Z,24.52,34.0,3
337,S4,2026-06-09T14:54:59.851Z,11.33,34.0,3
338,S4,2026-06-09T14:54:59.880Z,23.47,34.0,3
339,S4,2026-06-09T14:54:59.913Z,23.45,34.0,3
340,S4,2026-06-09T14:54:59.947Z,23.36,34.0,3
341,S4,2026-06-09T14:54:59.968Z,11.44,34.0,3
342,S4,2026-06-09T14:54:59.997Z,24.57,34.0,3
343,S4,2026-06-09T14:55:00.030Z,24.50,34.0,3
344,S4,2026-06-09T14:55:00.051Z,11.22,34.0,3
345,S4,2026-06-09T14:55:00.080Z,24.53,34.0,3
346,S4,2026-06-09T14:55:00.113Z,23.50,34.0,3
347,S4,2026-06-09T14:55:00.147Z,23.37,34.0,3
348,S4,2026-06-09T14:55:00.180Z,24.52,34.0,3
349,S4,2026-06-09T14:55:00.213Z,23.38,34.0,3
350,S4,2026-06-09T14:55:00.247Z,23.42,34.0,3
351,S4,2026-06-09T14:55:00.280Z,23.40,34.0,3
352,S4,2026-06-09T14:55:00.313Z,23.35,34.0,3
353,S4,2026-06-09T14:55:00.347Z,23.16,34.0,3
354,S4,2026-06-09T14:55:00.380Z,23.52,34.0,3
355,S4,2026-06-09T14:55:00.413Z,23.29,34.0,3
356,S4,2026-06-09T14:55:00.447Z,23.20,34.0,3
357,S4,2026-06-09T14:55:00.480Z,23.34,34.0,3
358,S4,2026-06-09T14:55:00.513Z,24.45,34.0,3
359,S4,2026-06-09T14:55:00.535Z,11.44,34.0,3
360,S4,2026-06-09T14:55:00.564Z,24.54,34.0,3
361,S4,2026-06-09T14:55:00.597Z,23.32,34.0,3
362,S4,2026-06-09T14:55:00.630Z,23.48,34.0,3
363,S4,2026-06-09T14:55:00.651Z,11.30,34.0,3
364,S4,2026-06-09T14:55:00.668Z,12.18,34.0,3
365,S4,2026-06-09T14:55:00.697Z,23.51,34.0,3
366,S4,2026-06-09T14:55:00.730Z,23.51,34.0,3
367,S4,2026-06-09T14:55:00.751Z,12.28,34.0,3
368,S4,2026-06-09T14:55:00.768Z,12.62,33.8,3
369,S4,2026-06-09T14:55:00.797Z,23.42,33.8,3
370,S4,2026-06-09T14:55:00.830Z,24.55,33.8,3
371,S4,2026-06-09T14:55:00.864Z,23.35,33.8,3
372,S4,2026-06-09T14:55:00.897Z,23.42,33.8,3
373,S4,2026-06-09T14:55:00.930Z,23.48,33.8,3
374,S4,2026-06-09T14:55:00.964Z,23.51,33.8,3
375,S4,2026-06-09T14:55:00.997Z,23.38,33.8,3
376,S4,2026-06-09T14:55:01.030Z,23.41,33.8,3
377,S4,2026-06-09T14:55:01.064Z,23.50,33.8,3
378,S4,2026-06-09T14:55:01.097Z,24.59,33.8,3
379,S4,2026-06-09T14:55:01.130Z,23.38,33.8,3
380,S4,2026-06-09T14:55:01.164Z,23.45,33.8,3
381,S4,2026-06-09T14:55:01.197Z,23.19,33.8,3
382,S4,2026-06-09T14:55:01.230Z,24.40,33.8,3
383,S4,2026-06-09T14:55:01.251Z,11.13,33.8,3
384,S4,2026-06-09T14:55:01.268Z,12.46,33.8,3
385,S4,2026-06-09T14:55:01.297Z,24.39,33.8,3
386,S4,2026-06-09T14:55:01.330Z,24.44,33.8,3
387,S4,2026-06-09T14:55:01.364Z,23.36,33.8,3
388,S4,2026-06-09T14:55:01.397Z,23.35,33.8,3
389,S4,2026-06-09T14:55:01.430Z,23.45,33.8,3
390,S4,2026-06-09T14:55:01.464Z,23.54,33.8,3
391,S4,2026-06-09T14:55:01.497Z,23.34,33.8,3
392,S4,2026-06-09T14:55:01.530Z,24.70,33.8,3
393,S4,2026-06-09T14:55:01.564Z,24.48,33.8,3
394,S4,2026-06-09T14:55:01.597Z,23.39,33.8,3
395,S4,2026-06-09T14:55:01.630Z,24.47,33.8,3
396,S4,2026-06-09T14:55:01.664Z,24.54,33.8,3
397,S4,2026-06-09T14:55:01.697Z,23.38,33.8,3
398,S4,2026-06-09T14:55:01.730Z,23.35,33.8,3
399,S4,2026-06-09T14:55:01.764Z,23.27,33.8,3
400,S4,2026-06-09T14:55:01.797Z,23.34,31.1,3
401,S4,2026-06-09T14:55:01.830Z,23.31,31.1,3
402,S4,2026-06-09T14:55:01.852Z,11.32,31.1,3
403,S4,2026-06-09T14:55:01.868Z,12.53,31.1,3
404,S4,2026-06-09T14:55:01.897Z,24.27,31.1,3
405,S4,2026-06-09T14:55:01.930Z,24.62,31.1,3
406,S4,2026-06-09T14:55:01.964Z,24.49,31.1,3
407,S4,2026-06-09T14:55:01.997Z,23.21,31.1,3
408,S4,2026-06-09T14:55:02.031Z,24.52,31.1,3
409,S4,2026-06-09T14:55:02.064Z,23.32,31.1,3
410,S4,2026-06-09T14:55:02.097Z,24.46,31.1,3
411,S4,2026-06-09T14:55:02.130Z,23.41,31.1,3
412,S4,2026-06-09T14:55:02.164Z,24.42,31.1,3
413,S4,2026-06-09T14:55:02.197Z,24.44,31.1,3
414,S4,2026-06-09T14:55:02.230Z,24.36,31.1,3
415,S4,2026-06-09T14:55:02.264Z,23.50,31.1,3
416,S4,2026-06-09T14:55:02.297Z,24.45,31.1,3
417,S4,2026-06-09T14:55:02.330Z,23.31,31.1,3
418,S4,2026-06-09T14:55:02.364Z,23.46,31.1,3
419,S4,2026-06-09T14:55:02.397Z,24.54,31.1,3
420,S4,2026-06-09T14:55:02.431Z,23.42,31.1,3
421,S4,2026-06-09T14:55:02.464Z,23.35,31.1,3
422,S4,2026-06-09T14:55:02.497Z,23.43,31.1,3
423,S4,2026-06-09T14:55:02.531Z,24.55,31.1,3
424,S4,2026-06-09T14:55:02.564Z,23.40,31.1,3
425,S4,2026-06-09T14:55:02.597Z,23.25,31.1,3
426,S4,2026-06-09T14:55:02.631Z,23.25,31.1,3
427,S4,2026-06-09T14:55:02.652Z,12.02,31.1,3
428,S4,2026-06-09T14:55:02.681Z,23.39,31.1,3
429,S4,2026-06-09T14:55:02.714Z,23.46,31.1,3
430,S4,2026-06-09T14:55:02.747Z,23.31,31.1,3
431,S4,2026-06-09T14:55:02.768Z,12.16,31.1,3
432,S4,2026-06-09T14:55:02.797Z,24.50,32.0,3
433,S4,2026-06-09T14:55:02.831Z,23.43,32.0,3
434,S4,2026-06-09T14:55:02.852Z,11.43,32.0,3
435,S4,2026-06-09T14:55:02.881Z,23.58,32.0,3
